name,shots,goals,assists,hits,time_ice,pen_min,team_id,player_id,game_id,date,pp_goals,pp_assists,fo_wins,fo,takeaways,giveaways,goals_sh,assists_sh,blocks,plus_minus,time_ice_even,time_ice_sh,time_ice_pp,team,pos
M. Roy,2,0,1,3.0,1028,0,26,8478911,2019020242,20191107,0,0,0,0,0.0,0.0,0,0,4.0,0,949,79,0,LAK,D
N. Zaitsev,1,0,1,2.0,1598,0,9,8479458,2019020242,20191107,0,0,0,0,0.0,0.0,0,0,1.0,0,1483,115,0,OTT,D
E. Brannstrom,0,0,0,0.0,591,0,9,8480073,2019020242,20191107,0,0,0,0,0.0,0.0,0,0,0.0,0,517,0,74,OTT,D
A. Iafallo,1,0,0,2.0,1077,0,26,8480113,2019020242,20191107,0,0,0,1,1.0,0.0,0,0,0.0,1,888,54,135,LAK,C
J. Davidsson,2,0,0,0.0,296,0,9,8480247,2019020242,20191107,0,0,0,0,0.0,0.0,0,0,0.0,0,296,0,0,OTT,RW
S. Walker,0,0,0,1.0,1066,0,26,8480336,2019020242,20191107,0,0,0,0,0.0,0.0,0,0,1.0,0,988,64,14,LAK,D
B. Tkachuk,1,0,1,6.0,983,0,9,8480801,2019020242,20191107,0,0,0,2,0.0,0.0,0,0,0.0,0,887,0,96,OTT,LW
B. Lizotte,0,0,0,0.0,685,0,26,8481481,2019020242,20191107,0,0,9,13,0.0,0.0,0,0,0.0,0,662,9,14,LAK,C
J. Boychuk,2,0,0,3.0,1099,2,2,8470187,2019020252,20191109,0,0,0,0,0.0,0.0,0,0,2.0,0,926,173,0,NYI,D
B. Boyle,1,0,0,0.0,823,0,13,8470619,2019020252,20191109,0,0,7,13,0.0,0.0,0,0,0.0,-1,665,158,0,FLA,C
K. Yandle,1,0,1,0.0,1319,0,13,8471735,2019020252,20191109,0,1,0,0,0.0,3.0,0,0,1.0,0,889,8,422,FLA,D
A. Stralman,1,0,0,0.0,1176,0,13,8471873,2019020252,20191109,0,0,0,0,1.0,2.0,0,0,2.0,-2,906,266,4,FLA,D
C. Clutterbuck,4,0,0,5.0,1022,0,2,8473504,2019020252,20191109,0,0,0,0,2.0,0.0,0,0,0.0,0,754,268,0,NYI,RW
D. Brassard,2,0,1,2.0,1074,0,2,8473544,2019020252,20191109,0,0,1,1,0.0,2.0,0,0,0.0,1,874,28,172,NYI,C
C. Sceviour,1,0,0,0.0,604,0,13,8474098,2019020252,20191109,0,0,1,2,0.0,0.0,0,0,1.0,-1,377,227,0,FLA,C
E. Dadonov,1,0,0,1.0,1340,2,13,8474149,2019020252,20191109,0,0,0,0,0.0,0.0,0,0,0.0,-1,954,0,386,FLA,RW
J. Bailey,2,0,0,0.0,1108,0,2,8474573,2019020252,20191109,0,0,4,7,3.0,2.0,0,0,2.0,0,735,185,188,NYI,RW
J. Eberle,4,0,0,0.0,887,2,2,8474586,2019020252,20191109,0,0,0,0,0.0,0.0,0,0,2.0,1,794,0,93,NYI,C
M. Hoffman,2,0,0,1.0,1151,0,13,8474884,2019020252,20191109,0,0,0,1,0.0,0.0,0,0,0.0,0,874,0,277,FLA,LW
N. Leddy,1,0,0,0.0,906,0,2,8475181,2019020252,20191109,0,0,0,0,1.0,2.0,0,0,0.0,0,781,45,80,NYI,D
C. Cizikas,0,0,0,1.0,345,0,2,8475231,2019020252,20191109,0,0,2,5,0.0,0.0,0,0,1.0,0,313,32,0,NYI,C
A. Lee,3,0,0,0.0,924,2,2,8475314,2019020252,20191109,0,0,5,8,0.0,2.0,0,0,3.0,1,774,0,150,NYI,LW
B. Nelson,1,0,1,0.0,1475,0,2,8475754,2019020252,20191109,0,0,17,25,0.0,1.0,0,0,1.0,1,964,289,222,NYI,C
B. Connolly,2,0,0,0.0,984,0,13,8475792,2019020252,20191109,0,0,0,1,0.0,0.0,0,0,1.0,0,828,0,156,FLA,RW
M. Pysyk,1,0,0,2.0,729,2,13,8475796,2019020252,20191109,0,0,0,0,0.0,0.0,0,0,1.0,0,691,38,0,FLA,D
V. Trocheck,0,0,0,0.0,935,0,13,8476389,2019020252,20191109,0,0,4,7,0.0,2.0,0,0,1.0,0,858,0,77,FLA,C
S. Mayfield,4,1,0,5.0,1375,0,2,8476429,2019020252,20191109,0,0,0,0,0.0,1.0,0,0,1.0,1,1147,228,0,NYI,D
J. Huberdeau,3,0,1,1.0,1296,0,13,8476456,2019020252,20191109,0,1,0,0,0.0,0.0,0,0,0.0,0,925,0,371,FLA,LW
M. Matheson,4,0,0,0.0,1057,0,13,8476875,2019020252,20191109,0,0,0,0,1.0,0.0,0,0,1.0,-1,937,120,0,FLA,D
A. Pelech,0,0,0,0.0,1172,0,2,8476917,2019020252,20191109,0,0,0,0,2.0,2.0,0,0,2.0,0,944,228,0,NYI,D
D. Toninato,0,0,0,0.0,464,0,13,8476952,2019020252,20191109,0,0,0,7,0.0,0.0,0,0,1.0,0,464,0,0,FLA,C
M. Weegar,1,0,0,0.0,1243,0,13,8477346,2019020252,20191109,0,0,0,0,1.0,1.0,0,0,1.0,-1,992,240,11,FLA,D
A. Barkov,9,1,0,1.0,1419,0,13,8477493,2019020252,20191109,1,0,11,23,1.0,1.0,0,0,0.0,0,923,125,371,FLA,C
R. Pulock,3,0,0,2.0,1303,0,2,8477506,2019020252,20191109,0,0,0,0,1.0,0.0,0,0,3.0,1,867,221,215,NYI,D
R. Johnston,0,0,0,1.0,462,0,2,8477527,2019020252,20191109,0,0,0,0,0.0,1.0,0,0,0.0,0,462,0,0,NYI,LW
A. Ekblad,5,0,0,0.0,1229,2,13,8477932,2019020252,20191109,0,0,0,0,2.0,2.0,0,0,1.0,0,1102,101,26,FLA,D
M. Dal Colle,1,0,0,0.0,565,0,2,8477936,2019020252,20191109,0,0,0,0,0.0,1.0,0,0,0.0,0,565,0,0,NYI,LW
D. Toews,1,0,1,0.0,1061,2,2,8478038,2019020252,20191109,0,0,0,0,0.0,1.0,0,0,0.0,1,916,0,145,NYI,D
D. Hunt,1,0,0,0.0,501,0,13,8478211,2019020252,20191109,0,0,0,0,0.0,0.0,0,0,2.0,0,501,0,0,FLA,LW
F. Vatrano,4,0,0,0.0,787,0,13,8478366,2019020252,20191109,0,0,0,0,0.0,0.0,0,0,2.0,-1,592,133,62,FLA,C
C. Bardreau,1,0,0,0.0,445,0,2,8478367,2019020252,20191109,0,0,2,5,1.0,2.0,0,0,0.0,0,418,27,0,NYI,C
M. Barzal,5,1,1,0.0,1164,0,2,8478445,2019020252,20191109,0,0,1,5,1.0,1.0,0,0,3.0,2,839,0,325,NYI,C
A. Beauvillier,2,0,0,1.0,1173,0,2,8478463,2019020252,20191109,0,0,0,0,1.0,3.0,0,0,0.0,1,895,68,210,NYI,C
D. Malgin,1,0,0,0.0,691,0,13,8478843,2019020252,20191109,0,0,1,2,1.0,2.0,0,0,0.0,-2,590,24,77,FLA,C
T. Zajac,1,0,0,1.0,926,0,1,8471233,2019020265,20191110,0,0,8,13,0.0,0.0,0,0,1.0,0,789,137,0,NJD,C
A. Edler,1,0,0,3.0,1273,0,23,8471303,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,4.0,0,1121,136,16,VAN,D
A. Greene,0,0,0,0.0,1323,0,1,8472382,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,3.0,1,1077,246,0,NJD,D
P. Subban,1,0,0,0.0,1490,2,1,8474056,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,3.0,0,1411,18,61,NJD,D
B. Sutter,2,0,0,1.0,895,0,23,8474091,2019020265,20191110,0,0,3,11,1.0,1.0,0,0,0.0,0,826,69,0,VAN,C
W. Simmonds,2,1,0,2.0,883,0,1,8474190,2019020265,20191110,1,0,0,0,0.0,1.0,0,0,2.0,0,753,0,130,NJD,RW
J. Beagle,0,0,0,2.0,553,0,23,8474291,2019020265,20191110,0,0,8,10,0.0,0.0,0,0,1.0,0,444,109,0,VAN,C
T. Myers,1,0,0,1.0,1249,0,23,8474574,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,1.0,0,1157,78,14,VAN,D
J. Benn,1,0,0,0.0,851,2,23,8474818,2019020265,20191110,0,0,0,0,0.0,1.0,0,0,1.0,0,809,42,0,VAN,D
K. Palmieri,3,0,1,0.0,1012,0,1,8475151,2019020265,20191110,0,1,0,0,0.0,0.0,0,0,1.0,0,895,0,117,NJD,RW
C. Tanev,0,0,0,1.0,1234,2,23,8475690,2019020265,20191110,0,0,0,0,1.0,0.0,0,0,2.0,-1,1176,58,0,VAN,D
T. Hall,8,0,1,0.0,1076,2,1,8475791,2019020265,20191110,0,1,0,0,0.0,0.0,0,0,1.0,0,948,0,128,NJD,LW
B. Coleman,0,0,0,2.0,940,0,1,8476399,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,0.0,0,761,179,0,NJD,C
J. Leivo,1,0,0,1.0,806,0,23,8476410,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,0.0,-1,792,0,14,VAN,LW
S. Baertschi,0,0,0,1.0,613,0,23,8476466,2019020265,20191110,0,0,0,0,1.0,0.0,0,0,0.0,-1,613,0,0,VAN,LW
J. Miller,2,0,1,1.0,1346,0,23,8476468,2019020265,20191110,0,1,4,5,0.0,1.0,0,0,0.0,0,1094,2,250,VAN,C
M. Tennyson,1,0,0,2.0,546,2,1,8476807,2019020265,20191110,0,0,0,0,0.0,1.0,0,0,1.0,0,546,0,0,NJD,D
T. Pearson,5,0,0,3.0,1057,0,23,8476871,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,0.0,0,974,69,14,VAN,LW
D. Severson,0,0,1,1.0,1401,0,1,8476923,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,2.0,1,1164,176,61,NJD,D
N. Gusev,2,0,0,0.0,556,0,1,8477038,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,0.0,0,506,0,50,NJD,LW
T. Schaller,3,0,0,0.0,608,0,23,8477213,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,1.0,0,501,107,0,VAN,C
W. Butcher,1,0,0,0.0,1478,0,1,8477355,2019020265,20191110,0,0,0,0,0.0,1.0,0,0,1.0,0,1361,0,117,NJD,D
M. Wood,1,0,0,1.0,915,0,1,8477425,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,3.0,0,915,0,0,NJD,LW
B. Horvat,3,0,0,1.0,1266,0,23,8477500,2019020265,20191110,0,0,10,22,2.0,1.0,0,0,1.0,-1,1016,0,250,VAN,C
M. Mueller,0,0,0,0.0,863,0,1,8477509,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,0.0,0,775,88,0,NJD,D
J. Virtanen,0,0,0,4.0,656,0,23,8477937,2019020265,20191110,0,0,0,0,1.0,0.0,0,0,0.0,0,656,0,0,VAN,RW
P. Zacha,1,0,1,0.0,733,0,1,8478401,2019020265,20191110,0,0,0,1,0.0,0.0,0,0,2.0,1,648,85,0,NJD,C
B. Boeser,3,1,0,2.0,1376,0,23,8478444,2019020265,20191110,1,0,0,0,0.0,1.0,0,0,1.0,0,1126,0,250,VAN,RW
A. Gaudette,3,0,0,1.0,587,0,23,8478874,2019020265,20191110,0,0,0,0,1.0,0.0,0,0,0.0,0,573,0,14,VAN,C
K. Rooney,2,0,0,2.0,745,0,1,8479291,2019020265,20191110,0,0,2,8,0.0,0.0,0,0,1.0,0,618,127,0,NJD,C
J. Bratt,1,1,0,1.0,869,0,1,8479407,2019020265,20191110,0,0,0,1,0.0,1.0,0,0,0.0,1,828,0,41,NJD,LW
T. Stecher,1,0,0,1.0,838,0,23,8479442,2019020265,20191110,0,0,0,0,0.0,0.0,0,0,0.0,0,796,42,0,VAN,D
N. Hischier,0,0,0,1.0,943,0,1,8480002,2019020265,20191110,0,0,10,16,1.0,0.0,0,0,1.0,1,895,0,48,NJD,C
E. Pettersson,2,0,0,1.0,1253,0,23,8480012,2019020265,20191110,0,0,2,3,0.0,2.0,0,0,0.0,0,1003,0,250,VAN,C
Q. Hughes,3,0,1,0.0,1497,0,23,8480800,2019020265,20191110,0,1,0,0,0.0,0.0,0,0,3.0,-1,1249,0,248,VAN,D
J. Hughes,3,0,0,0.0,1034,0,1,8481559,2019020265,20191110,0,0,4,12,0.0,0.0,0,0,1.0,0,897,0,137,NJD,C
Z. Chara,3,0,1,3.0,1376,0,6,8465009,2019020267,20191110,0,0,0,0,1.0,2.0,0,0,1.0,0,1241,131,4,BOS,D
P. Bergeron,2,0,0,0.0,1165,0,6,8470638,2019020267,20191110,0,0,12,22,1.0,0.0,0,0,1.0,1,946,50,169,BOS,C
D. Krejci,0,0,0,2.0,1164,0,6,8471276,2019020267,20191110,0,0,8,12,1.0,0.0,0,0,0.0,1,1093,0,71,BOS,C
M. Niskanen,3,0,0,4.0,1434,0,4,8471702,2019020267,20191110,0,0,0,0,0.0,1.0,0,0,2.0,-1,1244,98,92,PHI,D
B. Marchand,3,1,0,0.0,1275,0,6,8473419,2019020267,20191110,0,0,0,1,0.0,1.0,0,0,0.0,-1,1078,28,169,BOS,LW
C. Giroux,2,0,0,2.0,986,0,4,8473512,2019020267,20191110,0,0,12,17,1.0,0.0,0,0,0.0,-1,881,47,58,PHI,C
J. Braun,2,0,0,1.0,978,0,4,8474027,2019020267,20191110,0,0,0,0,1.0,1.0,0,0,0.0,-1,851,127,0,PHI,D
J. van Riemsdyk,2,0,0,0.0,767,0,4,8474037,2019020267,20191110,0,0,0,1,1.0,0.0,0,0,0.0,-1,709,0,58,PHI,LW
J. Voracek,0,0,0,1.0,861,0,4,8474161,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,1.0,0,811,0,50,PHI,RW
C. Coyle,0,0,1,1.0,1024,0,6,8475745,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,1.0,1,953,0,71,BOS,C
T. Pitlick,1,0,0,3.0,767,0,4,8475752,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,0.0,-1,721,46,0,PHI,C
K. Hayes,2,0,0,3.0,1164,0,4,8475763,2019020267,20191110,0,0,5,21,3.0,0.0,0,0,1.0,-1,1045,119,0,PHI,C
C. Wagner,1,0,0,4.0,803,0,6,8475780,2019020267,20191110,0,0,3,5,0.0,0.0,0,0,1.0,-2,715,88,0,BOS,RW
J. Nordstrom,0,0,0,2.0,870,0,6,8475807,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,1.0,0,778,92,0,BOS,LW
S. Kuraly,1,0,0,2.0,872,0,6,8476374,2019020267,20191110,0,0,5,6,0.0,0.0,0,0,0.0,-2,868,4,0,BOS,C
A. Andreoff,2,0,0,4.0,690,0,4,8476404,2019020267,20191110,0,0,1,2,0.0,0.0,0,0,1.0,0,690,0,0,PHI,LW
S. Couturier,2,0,2,0.0,1222,0,4,8476461,2019020267,20191110,0,0,1,2,0.0,0.0,0,0,0.0,2,1045,93,84,PHI,C
T. Krug,1,0,0,0.0,1155,0,6,8476792,2019020267,20191110,0,0,0,0,1.0,0.0,0,0,1.0,0,975,0,180,BOS,D
M. Grzelcyk,1,0,1,2.0,1157,0,6,8476891,2019020267,20191110,0,0,0,0,1.0,1.0,0,0,1.0,0,1118,11,28,BOS,D
S. Gostisbehere,1,0,0,0.0,964,0,4,8476906,2019020267,20191110,0,0,0,0,1.0,0.0,0,0,0.0,-1,899,15,50,PHI,D
M. Raffl,1,0,0,1.0,822,0,4,8477290,2019020267,20191110,0,0,1,5,0.0,1.0,0,0,0.0,-1,722,100,0,PHI,LW
C. Clifton,2,0,0,3.0,1043,0,6,8477365,2019020267,20191110,0,0,0,0,0.0,1.0,0,0,2.0,-1,1043,0,0,BOS,D
T. Sanheim,3,0,0,0.0,1261,0,4,8477948,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,1.0,2,1162,99,0,PHI,D
D. Pastrnak,4,0,0,1.0,1318,2,6,8477956,2019020267,20191110,0,0,0,0,1.0,3.0,0,0,0.0,1,1106,0,212,BOS,RW
D. Heinen,1,1,0,0.0,1046,0,6,8478046,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,0.0,1,893,0,153,BOS,C
O. Lindblom,1,0,1,0.0,1109,2,4,8478067,2019020267,20191110,0,0,0,3,2.0,0.0,0,0,0.0,2,965,60,84,PHI,LW
A. Bjork,3,0,0,1.0,733,0,6,8478075,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,1.0,0,662,0,71,BOS,LW
T. Konecny,1,1,1,1.0,1059,0,4,8478439,2019020267,20191110,0,0,1,3,1.0,4.0,0,0,1.0,2,975,0,84,PHI,C
B. Carlo,3,0,0,2.0,1031,0,6,8478443,2019020267,20191110,0,0,0,0,1.0,1.0,0,0,1.0,0,900,131,0,BOS,D
Z. Senyshyn,0,0,0,0.0,610,0,6,8478485,2019020267,20191110,0,0,1,1,0.0,0.0,0,0,1.0,0,610,0,0,BOS,RW
I. Provorov,3,0,0,2.0,1646,0,4,8478500,2019020267,20191110,0,0,0,0,2.0,1.0,0,0,2.0,-1,1421,141,84,PHI,D
P. Myers,2,1,0,6.0,1180,0,4,8479026,2019020267,20191110,0,0,0,0,2.0,1.0,0,0,2.0,2,1172,0,8,PHI,D
C. McAvoy,3,0,0,3.0,1564,0,6,8479325,2019020267,20191110,0,0,0,0,1.0,3.0,0,0,2.0,1,1481,11,72,BOS,D
C. Twarynski,1,0,0,1.0,882,0,4,8479358,2019020267,20191110,0,0,0,0,2.0,0.0,0,0,1.0,0,867,15,0,PHI,LW
J. Farabee,0,0,0,0.0,881,2,4,8480797,2019020267,20191110,0,0,0,0,0.0,0.0,0,0,1.0,-1,845,0,36,PHI,LW
P. Lindholm,0,0,0,3.0,574,0,6,8480944,2019020267,20191110,0,0,4,7,0.0,0.0,0,0,0.0,0,574,0,0,BOS,C
A. Killorn,4,2,1,0.0,1109,2,14,8473986,2019020287,20191114,2,1,0,0,0.0,0.0,0,0,0.0,0,739,127,243,TBL,LW
K. Shattenkirk,5,1,1,0.0,1245,0,14,8474031,2019020287,20191114,0,0,0,0,0.0,1.0,0,0,1.0,0,1002,60,183,TBL,D
P. Maroon,3,1,0,0.0,765,12,14,8474034,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,0.0,0,609,0,156,TBL,LW
B. Smith,0,0,0,3.0,814,0,3,8474090,2019020287,20191114,0,0,0,0,1.0,0.0,0,0,0.0,-3,581,231,2,NYR,D
R. McDonagh,0,0,1,0.0,823,5,14,8474151,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,1.0,0,586,163,74,TBL,D
M. Haley,1,0,0,0.0,249,24,3,8474230,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,0.0,-2,226,21,2,NYR,C
S. Stamkos,2,1,2,0.0,915,0,14,8474564,2019020287,20191114,1,2,11,18,1.0,0.0,0,0,0.0,0,641,38,236,TBL,C
L. Schenn,4,1,0,4.0,971,4,14,8474568,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,1.0,1,772,148,51,TBL,D
T. Johnson,2,0,1,2.0,753,2,14,8474870,2019020287,20191114,0,1,2,3,0.0,0.0,0,0,0.0,0,592,0,161,TBL,C
V. Hedman,6,0,3,1.0,1403,0,14,8475167,2019020287,20191114,0,3,0,0,1.0,0.0,0,0,1.0,0,1153,116,134,TBL,D
C. Kreider,1,1,0,2.0,1229,0,3,8475184,2019020287,20191114,0,0,2,7,0.0,1.0,0,0,1.0,0,882,29,318,NYR,LW
G. McKegg,0,0,0,0.0,821,0,3,8475735,2019020287,20191114,0,0,0,1,0.0,0.0,0,0,1.0,0,655,166,0,NYR,C
J. Fast,1,0,0,1.0,887,4,3,8475855,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,0.0,-1,784,103,0,NYR,RW
O. Palat,2,1,0,1.0,960,0,14,8476292,2019020287,20191114,0,0,0,0,1.0,0.0,0,0,1.0,1,657,182,121,TBL,LW
N. Kucherov,3,1,3,0.0,904,0,14,8476453,2019020287,20191114,1,2,0,0,1.0,0.0,0,0,0.0,0,668,0,236,TBL,RW
R. Strome,0,0,0,0.0,1278,0,3,8476458,2019020287,20191114,0,0,7,18,0.0,0.0,0,0,0.0,1,867,99,312,NYR,C
Y. Gourde,2,1,2,0.0,741,0,14,8476826,2019020287,20191114,1,0,0,1,1.0,0.0,0,0,0.0,0,658,48,35,TBL,C
B. Skjei,1,0,0,2.0,1076,0,3,8476869,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,0.0,-1,844,230,2,NYR,D
J. Trouba,1,0,0,3.0,742,0,3,8476885,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,1.0,-1,588,44,110,NYR,D
C. Paquette,2,0,1,2.0,869,2,14,8476975,2019020287,20191114,0,0,9,16,0.0,0.0,0,0,0.0,0,670,125,74,TBL,C
P. Buchnevich,2,0,1,0.0,1164,0,3,8477402,2019020287,20191114,0,0,1,1,1.0,0.0,0,0,0.0,0,819,21,324,NYR,RW
C. Verhaeghe,1,0,0,1.0,680,0,14,8477409,2019020287,20191114,0,0,0,0,0.0,2.0,0,0,0.0,0,527,79,74,TBL,C
T. DeAngelo,0,0,0,1.0,1000,2,3,8477950,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,1.0,3,860,21,119,NYR,D
B. Lemieux,2,0,0,6.0,799,19,3,8477962,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,1.0,0,567,122,110,NYR,LW
B. Point,0,0,1,0.0,816,0,14,8478010,2019020287,20191114,0,0,10,15,0.0,1.0,0,0,1.0,0,637,0,179,TBL,C
E. Cernak,6,0,0,5.0,1204,0,14,8478416,2019020287,20191114,0,0,0,0,1.0,1.0,0,0,3.0,0,832,294,78,TBL,D
M. Joseph,1,0,0,1.0,910,0,14,8478472,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,1.0,1,717,94,99,TBL,RW
A. Cirelli,0,0,0,0.0,1081,0,14,8478519,2019020287,20191114,0,0,6,14,1.0,0.0,0,0,0.0,1,762,276,43,TBL,C
A. Panarin,6,0,2,0.0,1259,0,3,8478550,2019020287,20191114,0,0,0,0,0.0,1.0,0,0,0.0,3,890,21,348,NYR,LW
A. Fox,1,0,0,1.0,1226,0,3,8479323,2019020287,20191114,0,0,0,0,1.0,0.0,0,0,2.0,0,836,66,324,NYR,D
R. Lindgren,1,0,1,1.0,1007,4,3,8479324,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,0.0,-1,817,190,0,NYR,D
L. Hajek,0,0,1,0.0,1191,0,3,8479333,2019020287,20191114,0,0,0,0,0.0,0.0,0,0,2.0,-1,989,200,2,NYR,D
B. Howden,0,0,0,1.0,978,0,3,8479353,2019020287,20191114,0,0,7,16,0.0,0.0,0,0,3.0,0,611,236,131,NYR,C
M. Sergachev,2,0,1,1.0,1297,10,14,8479410,2019020287,20191114,0,1,0,0,1.0,0.0,0,0,0.0,1,989,30,278,TBL,D
L. Andersson,3,0,0,1.0,700,0,3,8480072,2019020287,20191114,0,0,5,12,0.0,0.0,0,0,0.0,-3,518,180,2,NYR,C
F. Chytil,3,2,0,0.0,908,0,3,8480078,2019020287,20191114,0,0,7,12,0.0,0.0,0,0,1.0,1,768,21,119,NYR,C
C. Perry,3,0,0,1.0,966,0,25,8470621,2019020291,20191114,0,0,0,0,1.0,0.0,0,0,1.0,-1,816,0,150,DAL,RW
L. Eriksson,0,0,0,0.0,358,0,23,8470626,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,0.0,0,233,125,0,VAN,LW
J. Pavelski,3,0,2,0.0,1101,2,25,8470794,2019020291,20191114,0,0,10,15,2.0,0.0,0,0,1.0,1,908,60,133,DAL,C
A. Radulov,2,1,0,1.0,1015,0,25,8471228,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,0.0,1,917,8,90,DAL,RW
B. Comeau,1,1,0,2.0,998,0,25,8471260,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,0.0,1,805,193,0,DAL,LW
A. Sekera,0,0,0,0.0,1167,0,25,8471284,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,1.0,1,1012,155,0,DAL,D
A. Edler,5,0,0,5.0,1415,0,23,8471303,2019020291,20191114,0,0,0,0,0.0,1.0,0,0,3.0,-1,1184,173,58,VAN,D
R. Polak,0,0,0,1.0,1104,0,25,8471392,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,6.0,0,1064,40,0,DAL,D
J. Benn,3,0,1,2.0,1063,0,25,8473994,2019020291,20191114,0,0,4,4,0.0,0.0,0,0,0.0,1,861,69,133,DAL,LW
T. Myers,1,0,0,1.0,1297,0,23,8474574,2019020291,20191114,0,0,0,0,1.0,0.0,0,0,1.0,0,1215,67,15,VAN,D
J. Benn,0,0,1,1.0,900,5,23,8474818,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,0.0,-1,833,67,0,VAN,D
J. Dowling,2,1,0,1.0,746,0,25,8475413,2019020291,20191114,0,0,1,2,0.0,0.0,0,0,1.0,0,653,0,93,DAL,C
C. Tanev,0,0,0,0.0,1011,0,23,8475690,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,2.0,-1,838,173,0,VAN,D
T. Seguin,5,1,1,1.0,1107,2,25,8475794,2019020291,20191114,0,0,11,15,1.0,1.0,0,0,0.0,1,916,84,107,DAL,C
T. Fedun,1,0,0,0.0,879,0,25,8476166,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,1.0,-1,879,0,0,DAL,D
T. Graovac,1,0,0,2.0,331,0,23,8476344,2019020291,20191114,0,0,2,3,0.0,0.0,0,0,0.0,0,331,0,0,VAN,C
J. Leivo,0,0,0,0.0,974,0,23,8476410,2019020291,20191114,0,0,0,1,0.0,0.0,0,0,0.0,1,868,0,106,VAN,LW
S. Baertschi,2,0,0,0.0,683,0,23,8476466,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,0.0,0,577,0,106,VAN,LW
J. Oleksiak,2,0,0,3.0,879,0,25,8476467,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,1.0,2,855,24,0,DAL,D
J. Miller,0,0,0,3.0,1469,0,23,8476468,2019020291,20191114,0,0,3,9,0.0,0.0,0,0,1.0,-1,1168,60,241,VAN,C
T. Pearson,4,0,1,3.0,925,0,23,8476871,2019020291,20191114,0,0,0,2,2.0,1.0,0,0,0.0,1,706,115,104,VAN,LW
R. Faksa,2,0,1,1.0,939,0,25,8476889,2019020291,20191114,0,0,6,16,0.0,0.0,0,0,1.0,1,716,127,96,DAL,C
E. Lindell,1,0,0,0.0,1473,0,25,8476902,2019020291,20191114,0,0,0,0,1.0,1.0,0,0,2.0,0,1042,321,110,DAL,D
T. Schaller,1,0,0,0.0,640,0,23,8477213,2019020291,20191114,0,0,0,1,0.0,0.0,0,0,0.0,-2,515,125,0,VAN,C
J. Dickinson,1,0,0,1.0,711,0,25,8477450,2019020291,20191114,0,0,1,2,1.0,0.0,0,0,2.0,1,532,179,0,DAL,C
B. Horvat,2,0,1,0.0,1244,2,23,8477500,2019020291,20191114,0,0,13,27,0.0,0.0,0,0,1.0,-1,935,55,254,VAN,C
J. Virtanen,4,1,0,2.0,799,0,23,8477937,2019020291,20191114,0,0,0,0,0.0,2.0,0,0,0.0,-3,799,0,0,VAN,RW
B. Boeser,3,0,0,1.0,1392,0,23,8478444,2019020291,20191114,0,0,0,2,0.0,0.0,0,0,0.0,0,1138,0,254,VAN,RW
D. Gurianov,1,0,0,0.0,819,5,25,8478495,2019020291,20191114,0,0,0,0,0.0,0.0,0,0,0.0,-1,672,0,147,DAL,RW
A. Gaudette,4,0,0,0.0,871,0,23,8478874,2019020291,20191114,0,0,1,6,0.0,1.0,0,0,0.0,-1,765,0,106,VAN,C
N. Caamano,0,0,0,0.0,645,0,25,8479381,2019020291,20191114,0,0,1,2,0.0,0.0,0,0,0.0,1,645,0,0,DAL,RW
