name,pos,dist,hand,st_x,st_y,goal,team,event,period,period_time_remaining,game_id,player_id,shot_id,period_type,miss_loc,assist,assist2,blocker,goalie,scorer,date_time,shot_type,missed_net,empty,gw
P. Dubois,C,21.470910553583888,L,79.0,19.0,False,CBJ,Shot,3,297.0,2019020068,8479400.0,2019020068_316,REGULAR,,,,,8473503.0,,2019-10-13 02:29:49,wrist,False,False,False
J. Gardiner,D,34.40930106817051,L,69.0,28.0,False,CAR,Shot,3,225.0,2019020068,8474581.0,2019020068_322,REGULAR,,,,,8476914.0,,2019-10-13 02:33:11,wrist,False,False,False
M. Necas,C,8.48528137423857,R,83.0,-6.0,False,CAR,Shot,3,109.0,2019020068,8480039.0,2019020068_326,REGULAR,,,,,8476914.0,,2019-10-13 02:35:39,deflected,False,False,False
P. Dubois,C,151.0033112219729,L,-62.0,1.0,False,CBJ,Missed Shot,3,45.0,2019020068,8479400.0,2019020068_330,REGULAR,wide of net,,,,,,2019-10-13 02:36:55,,True,False,False
N. Kucherov,RW,45.65084884205331,L,49.0,-22.0,False,TBL,Missed Shot,1,1184.0,2019020086,8476453.0,2019020086_7,REGULAR,wide of net,,,,,,2019-10-16 00:10:57,,True,False,False
V. Hedman,D,29.546573405388315,L,62.0,12.0,False,TBL,Missed Shot,1,1114.0,2019020086,8475167.0,2019020086_9,REGULAR,wide of net,,,,,,2019-10-16 00:12:06,,True,False,False
J. Petry,D,50.28916384272063,R,41.0,-15.0,False,MTL,Shot,1,1000.0,2019020086,8473507.0,2019020086_19,REGULAR,,,,,8476883.0,,2019-10-16 00:14:01,wrist,False,False,False
B. Gallagher,RW,39.35733730830886,R,71.0,-35.0,False,MTL,Shot,1,981.0,2019020086,8475848.0,2019020086_20,REGULAR,,,,,8476883.0,,2019-10-16 00:14:19,wrist,False,False,False
T. Tatar,LW,34.655446902326915,L,64.0,24.0,False,MTL,Missed Shot,1,925.0,2019020086,8475193.0,2019020086_25,REGULAR,wide of net,,,,,,2019-10-16 00:15:58,,True,False,False
B. Gallagher,RW,9.848857801796104,R,93.0,9.0,False,MTL,Shot,1,905.0,2019020086,8475848.0,2019020086_28,REGULAR,,,,,8476883.0,,2019-10-16 00:16:28,wrist,False,False,False
M. Sergachev,D,44.68780594300866,L,60.0,-34.0,False,TBL,Shot,1,891.0,2019020086,8479410.0,2019020086_31,REGULAR,,,,,8471679.0,,2019-10-16 00:16:57,wrist,False,False,False
T. Tatar,LW,99.32270636667126,L,-10.0,8.0,False,MTL,Shot,1,717.0,2019020086,8475193.0,2019020086_42,REGULAR,,,,,8476883.0,,2019-10-16 00:20:15,wrist,False,False,False
N. Kucherov,RW,18.43908891458577,L,75.0,12.0,False,TBL,Shot,1,708.0,2019020086,8476453.0,2019020086_44,REGULAR,,,,,8471679.0,,2019-10-16 00:20:25,wrist,False,False,False
J. Kotkaniemi,C,28.231188426986208,L,78.0,-26.0,False,MTL,Shot,1,415.0,2019020086,8480829.0,2019020086_55,REGULAR,,,,,8476883.0,,2019-10-16 00:27:39,wrist,False,False,False
J. Drouin,LW,48.46648326421054,L,44.0,18.0,False,MTL,Shot,1,401.0,2019020086,8477494.0,2019020086_56,REGULAR,,,,,8476883.0,,2019-10-16 00:27:53,wrist,False,False,False
J. Petry,D,20.248456731316587,R,70.0,-7.0,False,MTL,Shot,1,395.0,2019020086,8473507.0,2019020086_57,REGULAR,,,,,8476883.0,,2019-10-16 00:28:00,backhand,False,False,False
J. Armia,RW,23.345235059857504,R,73.0,-17.0,False,MTL,Shot,1,342.0,2019020086,8476469.0,2019020086_60,REGULAR,,,,,8476883.0,,2019-10-16 00:31:29,wrist,False,False,False
O. Palat,LW,31.906112267087632,L,62.0,17.0,False,TBL,Missed Shot,1,281.0,2019020086,8476292.0,2019020086_67,REGULAR,hit crossbar,,,,,,2019-10-16 00:33:45,,True,False,False
J. Petry,D,46.87216658103186,R,50.0,26.0,True,MTL,Goal,1,254.0,2019020086,8473507.0,2019020086_70,REGULAR,,8477503.0,,,8476883.0,8473507.0,2019-10-16 00:34:13,slap,False,False,False
R. McDonagh,D,36.069377593742864,L,63.0,25.0,False,TBL,Shot,1,230.0,2019020086,8474151.0,2019020086_75,REGULAR,,,,,8471679.0,,2019-10-16 00:37:58,snap,False,False,False
P. Maroon,LW,31.400636936215164,L,84.0,31.0,False,TBL,Missed Shot,1,122.0,2019020086,8474034.0,2019020086_82,REGULAR,wide of net,,,,,,2019-10-16 00:39:51,,True,False,False
Y. Gourde,C,55.15432893255071,L,50.0,39.0,False,TBL,Shot,1,93.0,2019020086,8476826.0,2019020086_86,REGULAR,,,,,8471679.0,,2019-10-16 00:41:04,slap,False,False,False
Y. Gourde,C,21.633307652783937,L,71.0,12.0,False,TBL,Shot,1,69.0,2019020086,8476826.0,2019020086_89,REGULAR,,,,,8471679.0,,2019-10-16 00:41:28,snap,False,False,False
K. Shattenkirk,D,65.29931086925804,R,31.0,-30.0,False,TBL,Shot,1,65.0,2019020086,8474031.0,2019020086_90,REGULAR,,,,,8471679.0,,2019-10-16 00:41:37,slap,False,False,False
A. Killorn,LW,185.9247159470736,L,-93.0,38.0,False,TBL,Missed Shot,1,49.0,2019020086,8473986.0,2019020086_91,REGULAR,wide of net,,,,,,2019-10-16 00:41:48,,True,False,False
B. Coburn,D,14.212670403551895,L,80.0,-11.0,False,TBL,Missed Shot,1,16.0,2019020086,8470601.0,2019020086_94,REGULAR,wide of net,,,,,,2019-10-16 00:42:21,,True,False,False
B. Coburn,D,36.013886210738214,L,53.0,1.0,True,TBL,Goal,1,7.0,2019020086,8470601.0,2019020086_95,REGULAR,,8474564.0,8476453.0,,8471679.0,8470601.0,2019-10-16 00:42:32,snap,False,False,False
N. Kucherov,RW,36.23534186398688,L,57.0,-17.0,False,TBL,Missed Shot,2,1174.0,2019020086,8476453.0,2019020086_105,REGULAR,wide of net,,,,,,2019-10-16 01:02:51,,True,False,False
A. Lehkonen,LW,18.43908891458577,L,77.0,14.0,False,MTL,Missed Shot,2,1151.0,2019020086,8477476.0,2019020086_108,REGULAR,goalpost,,,,,,2019-10-16 01:03:48,,True,False,False
S. Stamkos,C,32.202484376209235,R,63.0,19.0,True,TBL,Goal,2,1136.0,2019020086,8474564.0,2019020086_109,REGULAR,,8475167.0,8476453.0,,8471679.0,8474564.0,2019-10-16 01:04:03,slap,False,False,True
A. Cirelli,C,6.708203932499369,L,86.0,-6.0,False,TBL,Shot,2,1104.0,2019020086,8478519.0,2019020086_113,REGULAR,,,,,8471679.0,,2019-10-16 01:05:17,snap,False,False,False
T. Johnson,C,30.80584360149873,R,59.0,-7.0,True,TBL,Goal,2,1079.0,2019020086,8474870.0,2019020086_115,REGULAR,,8476292.0,8474151.0,,8471679.0,8474870.0,2019-10-16 01:05:44,wrist,False,False,False
V. Hedman,D,69.06518659932803,L,32.0,39.0,False,TBL,Shot,2,999.0,2019020086,8475167.0,2019020086_120,REGULAR,,,,,8471679.0,,2019-10-16 01:07:38,wrist,False,False,False
J. Petry,D,52.43090691567332,R,46.0,30.0,False,MTL,Shot,2,984.0,2019020086,8473507.0,2019020086_125,REGULAR,,,,,8476883.0,,2019-10-16 01:08:52,wrist,False,False,False
T. Tatar,LW,53.36665625650534,L,37.0,12.0,False,MTL,Shot,2,969.0,2019020086,8475193.0,2019020086_126,REGULAR,,,,,8476883.0,,2019-10-16 01:09:08,wrist,False,False,False
O. Palat,LW,37.64306044943742,L,60.0,24.0,False,TBL,Shot,2,753.0,2019020086,8476292.0,2019020086_148,REGULAR,,,,,8471679.0,,2019-10-16 01:14:52,snap,False,False,False
M. Domi,LW,31.78049716414141,L,58.0,-7.0,False,MTL,Shot,2,688.0,2019020086,8477503.0,2019020086_155,REGULAR,,,,,8476883.0,,2019-10-16 01:18:19,wrist,False,False,False
M. Domi,LW,29.206163733020468,L,66.0,-18.0,False,MTL,Shot,2,617.0,2019020086,8477503.0,2019020086_164,REGULAR,,,,,8476883.0,,2019-10-16 01:22:00,wrist,False,False,False
J. Petry,D,49.4064773081425,R,49.0,29.0,False,MTL,Shot,2,610.0,2019020086,8473507.0,2019020086_167,REGULAR,,,,,8476883.0,,2019-10-16 01:22:37,slap,False,False,False
M. Joseph,RW,14.317821063276352,L,75.0,-3.0,False,TBL,Shot,2,576.0,2019020086,8478472.0,2019020086_169,REGULAR,,,,,8471679.0,,2019-10-16 01:23:11,wrist,False,False,False
B. Kulak,D,49.51767361255979,L,55.0,36.0,False,MTL,Missed Shot,2,458.0,2019020086,8476967.0,2019020086_177,REGULAR,wide of net,,,,,,2019-10-16 01:27:59,,True,False,False
P. Maroon,LW,26.1725046566048,L,63.0,-3.0,False,TBL,Shot,2,423.0,2019020086,8474034.0,2019020086_178,REGULAR,,,,,8471679.0,,2019-10-16 01:28:36,wrist,False,False,False
A. Lehkonen,LW,20.09975124224178,L,69.0,2.0,False,MTL,Missed Shot,2,393.0,2019020086,8477476.0,2019020086_182,REGULAR,wide of net,,,,,,2019-10-16 01:29:18,,True,False,False
M. Domi,LW,10.0,L,81.0,-6.0,False,MTL,Shot,2,297.0,2019020086,8477503.0,2019020086_186,REGULAR,,,,,8476883.0,,2019-10-16 01:31:32,wrist,False,False,False
T. Tatar,LW,11.704699910719626,L,78.0,-4.0,False,MTL,Shot,2,290.0,2019020086,8475193.0,2019020086_187,REGULAR,,,,,8476883.0,,2019-10-16 01:31:41,wrist,False,False,False
J. Drouin,LW,15.556349186104043,L,78.0,-11.0,False,MTL,Shot,2,172.0,2019020086,8477494.0,2019020086_196,REGULAR,,,,,8476883.0,,2019-10-16 01:34:35,tip-in,False,False,False
E. Cernak,D,60.53098380168623,R,29.0,-8.0,False,TBL,Missed Shot,2,120.0,2019020086,8478416.0,2019020086_200,REGULAR,wide of net,,,,,,2019-10-16 01:35:27,,True,False,False
C. Verhaeghe,C,25.6320112359526,L,80.0,24.0,False,TBL,Missed Shot,2,113.0,2019020086,8477409.0,2019020086_201,REGULAR,wide of net,,,,,,2019-10-16 01:35:36,,True,False,False
V. Mete,D,50.44799302251776,L,50.0,32.0,False,MTL,Shot,2,90.0,2019020086,8479376.0,2019020086_207,REGULAR,,,,,8476883.0,,2019-10-16 01:38:58,wrist,False,False,False
B. Chiarot,D,70.7248188403477,L,30.0,39.0,False,MTL,Shot,2,80.0,2019020086,8475279.0,2019020086_210,REGULAR,,,,,8476883.0,,2019-10-16 01:39:49,snap,False,False,False
B. Point,C,26.627053911388696,R,67.0,15.0,False,TBL,Shot,2,64.0,2019020086,8478010.0,2019020086_214,REGULAR,,,,,8471679.0,,2019-10-16 01:40:45,wrist,False,False,False
A. Lehkonen,LW,13.92838827718412,L,76.0,5.0,False,MTL,Shot,2,40.0,2019020086,8477476.0,2019020086_217,REGULAR,,,,,8476883.0,,2019-10-16 01:41:10,wrist,False,False,False
T. Johnson,C,55.15432893255071,R,38.0,-21.0,False,TBL,Shot,2,1.0,2019020086,8474870.0,2019020086_221,REGULAR,,,,,8471679.0,,2019-10-16 01:42:20,slap,False,False,False
K. Shattenkirk,D,101.23734488813898,R,-4.0,-40.0,False,TBL,Shot,3,1181.0,2019020086,8474031.0,2019020086_227,REGULAR,,,,,8471679.0,,2019-10-16 02:01:07,wrist,False,False,False
A. Lehkonen,LW,14.0356688476182,L,75.0,-1.0,False,MTL,Shot,3,1119.0,2019020086,8477476.0,2019020086_233,REGULAR,,,,,8476883.0,,2019-10-16 02:02:49,deflected,False,False,False
P. Danault,C,32.202484376209235,L,75.0,-29.0,False,MTL,Shot,3,1075.0,2019020086,8476479.0,2019020086_237,REGULAR,,,,,8476883.0,,2019-10-16 02:04:17,wrist,False,False,False
J. Weal,C,10.295630140987,R,80.0,5.0,False,MTL,Shot,3,1010.0,2019020086,8475738.0,2019020086_241,REGULAR,,,,,8476883.0,,2019-10-16 02:05:22,wrist,False,False,False
J. Weal,C,9.219544457292889,R,82.0,6.0,False,MTL,Shot,3,1005.0,2019020086,8475738.0,2019020086_243,REGULAR,,,,,8476883.0,,2019-10-16 02:05:29,wrist,False,False,False
N. Thompson,C,12.529964086141668,L,78.0,6.0,False,MTL,Shot,3,994.0,2019020086,8470775.0,2019020086_244,REGULAR,,,,,8476883.0,,2019-10-16 02:05:40,wrist,False,False,False
B. Chiarot,D,64.8459713474939,L,31.0,29.0,False,MTL,Shot,3,976.0,2019020086,8475279.0,2019020086_245,REGULAR,,,,,8476883.0,,2019-10-16 02:05:57,wrist,False,False,False
M. Sergachev,D,143.09786860746738,L,-50.0,-34.0,False,TBL,Shot,3,964.0,2019020086,8479410.0,2019020086_247,REGULAR,,,,,8471679.0,,2019-10-16 02:06:09,wrist,False,False,False
M. Domi,LW,71.02112361825881,L,29.0,38.0,False,MTL,Shot,3,952.0,2019020086,8477503.0,2019020086_250,REGULAR,,,,,8476883.0,,2019-10-16 02:06:50,wrist,False,False,False
A. Lehkonen,LW,36.61966684720111,L,68.0,-30.0,False,MTL,Shot,3,939.0,2019020086,8477476.0,2019020086_251,REGULAR,,,,,8476883.0,,2019-10-16 02:07:03,wrist,False,False,False
T. Tatar,LW,45.27692569068709,L,50.0,-23.0,False,MTL,Missed Shot,3,919.0,2019020086,8475193.0,2019020086_254,REGULAR,wide of net,,,,,,2019-10-16 02:08:12,,True,False,False
J. Armia,RW,36.89173349139343,R,58.0,-20.0,False,MTL,Missed Shot,3,877.0,2019020086,8476469.0,2019020086_255,REGULAR,wide of net,,,,,,2019-10-16 02:08:54,,True,False,False
N. Suzuki,C,50.20956084253277,R,53.0,35.0,False,MTL,Missed Shot,3,604.0,2019020086,8480018.0,2019020086_269,REGULAR,wide of net,,,,,,2019-10-16 02:14:23,,True,False,False
B. Chiarot,D,56.43580423808985,L,33.0,7.0,False,MTL,Shot,3,568.0,2019020086,8475279.0,2019020086_272,REGULAR,,,,,8476883.0,,2019-10-16 02:15:27,slap,False,False,False
M. Domi,LW,19.235384061671343,L,70.0,3.0,False,MTL,Shot,3,564.0,2019020086,8477503.0,2019020086_273,REGULAR,,,,,8476883.0,,2019-10-16 02:15:33,wrist,False,False,False
S. Weber,D,60.40695324215582,R,32.0,20.0,False,MTL,Shot,3,551.0,2019020086,8470642.0,2019020086_279,REGULAR,,,,,8476883.0,,2019-10-16 02:18:48,wrist,False,False,False
M. Sergachev,D,50.0,L,39.0,0.0,False,TBL,Missed Shot,3,515.0,2019020086,8479410.0,2019020086_280,REGULAR,wide of net,,,,,,2019-10-16 02:19:23,,True,False,False
M. Sergachev,D,137.93114224133723,L,-47.0,-23.0,False,TBL,Shot,3,500.0,2019020086,8479410.0,2019020086_281,REGULAR,,,,,8471679.0,,2019-10-16 02:19:37,wrist,False,False,False
N. Thompson,C,10.295630140987,L,84.0,-9.0,False,MTL,Missed Shot,3,486.0,2019020086,8470775.0,2019020086_282,REGULAR,wide of net,,,,,,2019-10-16 02:19:51,,True,False,False
M. Domi,LW,64.00781202322104,L,33.0,-31.0,False,MTL,Missed Shot,3,379.0,2019020086,8477503.0,2019020086_290,REGULAR,over net,,,,,,2019-10-16 02:23:56,,True,False,False
T. Tatar,LW,18.110770276274835,L,71.0,2.0,False,MTL,Missed Shot,3,330.0,2019020086,8475193.0,2019020086_292,REGULAR,wide of net,,,,,,2019-10-16 02:24:44,,True,False,False
J. Petry,D,56.1426753904728,R,33.0,-4.0,False,MTL,Shot,3,325.0,2019020086,8473507.0,2019020086_293,REGULAR,,,,,8476883.0,,2019-10-16 02:24:52,slap,False,False,False
S. Weber,D,53.31041174104736,R,40.0,21.0,False,MTL,Missed Shot,3,289.0,2019020086,8470642.0,2019020086_294,REGULAR,wide of net,,,,,,2019-10-16 02:25:25,,True,False,False
P. Maroon,LW,5.0,L,89.0,-5.0,False,TBL,Shot,3,223.0,2019020086,8474034.0,2019020086_296,REGULAR,,,,,8471679.0,,2019-10-16 02:26:32,snap,False,False,False
P. Maroon,LW,5.830951894845301,L,86.0,-5.0,False,TBL,Shot,3,222.0,2019020086,8474034.0,2019020086_297,REGULAR,,,,,8471679.0,,2019-10-16 02:26:32,wrist,False,False,False
C. Verhaeghe,C,9.219544457292889,L,82.0,6.0,False,TBL,Shot,3,219.0,2019020086,8477409.0,2019020086_298,REGULAR,,,,,8471679.0,,2019-10-16 02:26:41,snap,False,False,False
J. Drouin,LW,52.32590180780452,L,42.0,-23.0,False,MTL,Shot,3,136.0,2019020086,8477494.0,2019020086_302,REGULAR,,,,,8476883.0,,2019-10-16 02:30:24,slap,False,False,False
A. Killorn,LW,125.8729518204765,L,-31.0,38.0,False,TBL,Missed Shot,3,64.0,2019020086,8473986.0,2019020086_308,REGULAR,wide of net,,,,,,2019-10-16 02:33:26,,True,False,False
J. Weal,C,31.38470965295043,R,73.0,27.0,False,MTL,Shot,3,35.0,2019020086,8475738.0,2019020086_312,REGULAR,,,,,8476883.0,,2019-10-16 02:33:56,wrist,False,False,False
C. Keller,C,96.25487000666512,L,1.0,39.0,False,ARI,Shot,1,1080.0,2019020087,8479343.0,2019020087_12,REGULAR,,,,,8476945.0,,2019-10-16 01:11:11,wrist,False,False,False
J. Demers,D,92.6120942425988,R,5.0,-39.0,False,ARI,Shot,1,1041.0,2019020087,8474218.0,2019020087_13,REGULAR,,,,,8476945.0,,2019-10-16 01:11:51,wrist,False,False,False
J. Chychrun,D,59.09314681077663,L,35.0,24.0,False,ARI,Shot,1,1028.0,2019020087,8479345.0,2019020087_15,REGULAR,,,,,8476945.0,,2019-10-16 01:12:01,wrist,False,False,False
C. Fischer,RW,16.1245154965971,R,91.0,-16.0,False,ARI,Shot,1,1018.0,2019020087,8478432.0,2019020087_19,REGULAR,,,,,8476945.0,,2019-10-16 01:12:39,wrist,False,False,False
A. Goligoski,D,20.808652046684813,L,72.0,12.0,False,ARI,Shot,1,863.0,2019020087,8471274.0,2019020087_22,REGULAR,,,,,8476945.0,,2019-10-16 01:15:38,snap,False,False,False
P. Laine,RW,28.30194339616981,R,74.0,24.0,False,WPG,Missed Shot,1,799.0,2019020087,8479339.0,2019020087_33,REGULAR,wide of net,,,,,,2019-10-16 01:20:05,,True,False,False
M. Scheifele,C,23.259406699226016,R,68.0,-10.0,False,WPG,Shot,1,795.0,2019020087,8476460.0,2019020087_34,REGULAR,,,,,8475311.0,,2019-10-16 01:20:11,slap,False,False,False
O. Ekman-Larsson,D,162.27445886522003,L,-69.0,-37.0,False,ARI,Shot,1,769.0,2019020087,8475171.0,2019020087_35,REGULAR,,,,,8476945.0,,2019-10-16 01:20:37,slap,False,False,False
P. Laine,RW,39.82461550347976,R,58.0,25.0,False,WPG,Missed Shot,1,746.0,2019020087,8479339.0,2019020087_36,REGULAR,goalpost,,,,,,2019-10-16 01:20:59,,True,False,False
M. Scheifele,C,9.0,R,80.0,0.0,True,WPG,Goal,1,745.0,2019020087,8476460.0,2019020087_37,REGULAR,,8479339.0,8477504.0,,8475311.0,8476460.0,2019-10-16 01:21:11,slap,False,False,False
A. Lowry,C,14.212670403551895,L,80.0,-11.0,False,WPG,Shot,1,731.0,2019020087,8476392.0,2019020087_40,REGULAR,,,,,8475311.0,,2019-10-16 01:22:06,slap,False,False,False
N. Ehlers,LW,52.40229002629561,L,50.0,35.0,False,WPG,Shot,1,706.0,2019020087,8477940.0,2019020087_43,REGULAR,,,,,8475311.0,,2019-10-16 01:23:08,wrist,False,False,False
A. Bitetto,D,55.54277630799526,L,35.0,13.0,False,WPG,Shot,1,676.0,2019020087,8475868.0,2019020087_49,REGULAR,,,,,8475311.0,,2019-10-16 01:24:33,wrist,False,False,False
D. Kulikov,D,56.29387178015028,L,34.0,12.0,False,WPG,Shot,1,624.0,2019020087,8475179.0,2019020087_53,REGULAR,,,,,8475311.0,,2019-10-16 01:25:55,slap,False,False,False
J. Oesterle,D,79.22752047110903,L,10.0,6.0,False,ARI,Shot,1,610.0,2019020087,8477851.0,2019020087_56,REGULAR,,,,,8476945.0,,2019-10-16 01:26:36,wrist,False,False,False
J. Oesterle,D,53.23532661682466,L,42.0,-25.0,False,ARI,Shot,1,602.0,2019020087,8477851.0,2019020087_58,REGULAR,,,,,8476945.0,,2019-10-16 01:26:44,slap,False,False,False
K. Capobianco,D,56.04462507680822,L,35.0,15.0,False,ARI,Shot,1,597.0,2019020087,8478476.0,2019020087_59,REGULAR,,,,,8476945.0,,2019-10-16 01:26:49,wrist,False,False,False
J. Roslovic,C,24.75883680627989,R,71.0,-17.0,False,WPG,Shot,1,553.0,2019020087,8478458.0,2019020087_62,REGULAR,,,,,8475311.0,,2019-10-16 01:27:33,slap,False,False,False
J. Morrissey,D,57.68882040742383,L,41.0,32.0,False,WPG,Shot,1,510.0,2019020087,8477504.0,2019020087_65,REGULAR,,,,,8475311.0,,2019-10-16 01:28:16,wrist,False,False,False
P. Kessel,RW,24.186773244895647,R,65.0,-3.0,False,ARI,Missed Shot,1,468.0,2019020087,8473548.0,2019020087_69,REGULAR,wide of net,,,,,,2019-10-16 01:31:16,,True,False,False
K. Capobianco,D,49.72926703662542,L,41.0,13.0,False,ARI,Shot,1,462.0,2019020087,8478476.0,2019020087_70,REGULAR,,,,,8476945.0,,2019-10-16 01:31:22,slap,False,False,False
P. Kessel,RW,9.055385138137416,R,80.0,1.0,False,ARI,Shot,1,461.0,2019020087,8473548.0,2019020087_71,REGULAR,,,,,8476945.0,,2019-10-16 01:31:25,wrist,False,False,False
B. Wheeler,RW,28.792360097775937,R,62.0,-10.0,False,WPG,Missed Shot,1,420.0,2019020087,8471218.0,2019020087_75,REGULAR,wide of net,,,,,,2019-10-16 01:32:32,,True,False,False
C. Dahlstrom,D,48.373546489791295,L,41.0,-6.0,False,WPG,Shot,1,300.0,2019020087,8477472.0,2019020087_79,REGULAR,,,,,8475311.0,,2019-10-16 01:35:14,wrist,False,False,False
G. Bourque,LW,31.38470965295043,L,62.0,-16.0,False,WPG,Missed Shot,1,276.0,2019020087,8475268.0,2019020087_82,REGULAR,wide of net,,,,,,2019-10-16 01:36:14,,True,False,False
B. Richardson,C,21.470910553583888,L,79.0,-19.0,False,ARI,Shot,1,126.0,2019020087,8470755.0,2019020087_89,REGULAR,,,,,8476945.0,,2019-10-16 01:40:50,backhand,False,False,False
A. Bitetto,D,63.8200595424354,L,37.0,37.0,False,WPG,Shot,1,36.0,2019020087,8475868.0,2019020087_93,REGULAR,,,,,8475311.0,,2019-10-16 01:42:44,wrist,False,False,False
C. Garland,RW,11.704699910719626,R,78.0,4.0,True,ARI,Goal,1,8.0,2019020087,8478856.0,2019020087_95,REGULAR,,8475171.0,8477951.0,,8476945.0,8478856.0,2019-10-16 01:43:19,deflected,False,False,False
C. Dahlstrom,D,58.54912467321779,L,31.0,8.0,False,WPG,Shot,2,1094.0,2019020087,8477472.0,2019020087_109,REGULAR,,,,,8475311.0,,2019-10-16 02:04:34,wrist,False,False,False
P. Kessel,RW,24.413111231467404,R,75.0,20.0,False,ARI,Shot,2,1067.0,2019020087,8473548.0,2019020087_112,REGULAR,,,,,8476945.0,,2019-10-16 02:05:33,wrist,False,False,False
C. Keller,C,9.219544457292889,L,80.0,2.0,False,ARI,Missed Shot,2,1047.0,2019020087,8479343.0,2019020087_113,REGULAR,wide of net,,,,,,2019-10-16 02:05:53,,True,False,False
C. Garland,RW,21.93171219946131,R,73.0,15.0,False,ARI,Shot,2,1031.0,2019020087,8478856.0,2019020087_114,REGULAR,,,,,8476945.0,,2019-10-16 02:06:10,wrist,False,False,False
K. Capobianco,D,59.61543424315552,L,34.0,-23.0,False,ARI,Shot,2,997.0,2019020087,8478476.0,2019020087_116,REGULAR,,,,,8476945.0,,2019-10-16 02:06:43,wrist,False,False,False
A. Lowry,C,12.206555615733702,L,82.0,-10.0,False,WPG,Shot,2,958.0,2019020087,8476392.0,2019020087_119,REGULAR,,,,,8475311.0,,2019-10-16 02:07:22,snap,False,False,False
M. Perreault,C,38.58756276314948,L,56.0,20.0,False,WPG,Shot,2,949.0,2019020087,8473618.0,2019020087_120,REGULAR,,,,,8475311.0,,2019-10-16 02:07:31,wrist,False,False,False
J. Morrissey,D,183.98369492974092,L,-94.0,19.0,False,WPG,Shot,2,906.0,2019020087,8477504.0,2019020087_126,REGULAR,,,,,8475311.0,,2019-10-16 02:09:24,wrist,False,False,False
P. Kessel,RW,43.41658669218482,R,51.0,21.0,False,ARI,Shot,2,889.0,2019020087,8473548.0,2019020087_127,REGULAR,,,,,8476945.0,,2019-10-16 02:09:36,slap,False,False,False
C. Dvorak,C,11.40175425099138,L,78.0,3.0,True,ARI,Goal,2,889.0,2019020087,8477989.0,2019020087_128,REGULAR,,8473548.0,8475171.0,,8476945.0,8477989.0,2019-10-16 02:09:44,wrist,False,False,False
C. Keller,C,41.23105625617661,L,57.0,-26.0,False,ARI,Shot,2,857.0,2019020087,8479343.0,2019020087_132,REGULAR,,,,,8476945.0,,2019-10-16 02:11:32,wrist,False,False,False
A. Lowry,C,16.278820596099706,L,73.0,3.0,False,WPG,Shot,2,840.0,2019020087,8476392.0,2019020087_135,REGULAR,,,,,8475311.0,,2019-10-16 02:12:08,wrist,False,False,False
B. Wheeler,RW,21.02379604162864,R,88.0,-21.0,False,WPG,Shot,2,799.0,2019020087,8471218.0,2019020087_139,REGULAR,,,,,8475311.0,,2019-10-16 02:12:49,wrist,False,False,False
J. Chychrun,D,68.81860213634101,L,33.0,40.0,False,ARI,Shot,2,777.0,2019020087,8479345.0,2019020087_140,REGULAR,,,,,8476945.0,,2019-10-16 02:13:11,wrist,False,False,False
N. Schmaltz,C,30.4138126514911,R,62.0,-14.0,True,ARI,Goal,2,759.0,2019020087,8477951.0,2019020087_141,REGULAR,,8477851.0,8471262.0,,8476945.0,8477951.0,2019-10-16 02:13:35,wrist,False,False,True
J. Morrissey,D,68.0,L,29.0,32.0,False,WPG,Missed Shot,2,746.0,2019020087,8477504.0,2019020087_144,REGULAR,wide of net,,,,,,2019-10-16 02:15:00,,True,False,False
T. Poolman,D,53.75872022286245,R,52.0,-39.0,False,WPG,Missed Shot,2,743.0,2019020087,8477359.0,2019020087_145,REGULAR,wide of net,,,,,,2019-10-16 02:15:05,,True,False,False
M. Scheifele,C,25.079872407968907,R,66.0,-10.0,False,WPG,Shot,2,697.0,2019020087,8476460.0,2019020087_151,REGULAR,,,,,8475311.0,,2019-10-16 02:18:13,slap,False,False,False
P. Laine,RW,44.77722635447622,R,50.0,22.0,False,WPG,Missed Shot,2,686.0,2019020087,8479339.0,2019020087_152,REGULAR,wide of net,,,,,,2019-10-16 02:18:24,,True,False,False
P. Laine,RW,36.12478373637688,R,62.0,-24.0,False,WPG,Missed Shot,2,648.0,2019020087,8479339.0,2019020087_155,REGULAR,over net,,,,,,2019-10-16 02:19:02,,True,False,False
