player_id,game_id,shots,goals,fo,fo_wins,takeaways,giveaways,name,team,pos
8478075,2019020267,3,0,0,0,0.0,0.0,A. Bjork,BOS,LW
8479358,2019020267,1,0,0,0,2.0,0.0,C. Twarynski,PHI,LW
8473986,2019020287,4,2,0,0,0.0,0.0,A. Killorn,TBL,LW
8474034,2019020287,3,1,0,0,0.0,0.0,P. Maroon,TBL,LW
8475184,2019020287,1,1,7,2,0.0,1.0,C. Kreider,NYR,LW
8476292,2019020287,2,1,0,0,1.0,0.0,O. Palat,TBL,LW
8477962,2019020287,2,0,0,0,0.0,0.0,B. Lemieux,NYR,LW
8478550,2019020287,6,0,0,0,0.0,1.0,A. Panarin,NYR,LW
8471260,2019020291,1,1,0,0,0.0,0.0,B. Comeau,DAL,LW
8473994,2019020291,3,0,4,4,0.0,0.0,J. Benn,DAL,LW
8476410,2019020291,0,0,1,0,0.0,0.0,J. Leivo,VAN,LW
8476466,2019020291,2,0,0,0,0.0,0.0,S. Baertschi,VAN,LW
8476871,2019020291,4,0,2,0,2.0,1.0,T. Pearson,VAN,LW
8474102,2019020297,0,0,0,0,1.0,2.0,D. Perron,STL,LW
8475768,2019020297,2,0,0,0,0.0,0.0,J. Schwartz,STL,LW
8476907,2019020297,1,1,0,0,0.0,0.0,M. MacEachern,STL,LW
8477455,2019020297,0,0,1,1,0.0,0.0,J. de la Rose,STL,LW
8477482,2019020297,2,0,0,0,0.0,1.0,Z. Sanford,STL,LW
8477947,2019020297,1,0,0,0,0.0,1.0,S. Milano,CBJ,LW
8478104,2019020297,1,0,0,0,0.0,2.0,S. Blais,STL,LW
8480762,2019020297,0,0,0,0,1.0,1.0,E. Robinson,CBJ,LW
8471794,2019020313,0,0,0,0,2.0,1.0,D. Helm,DET,LW
8475169,2019020313,1,0,1,1,2.0,3.0,E. Kane,SJS,LW
8475834,2019020313,0,0,0,0,1.0,1.0,M. Sorensen,SJS,LW
8476960,2019020313,4,2,1,0,0.0,0.0,A. Athanasiou,DET,LW
8477454,2019020313,1,0,0,0,0.0,1.0,A. Erne,DET,LW
